UDI,Type,Air.temperature,Process.temperature,Rotational.speed,Torque,Tool.wear,Machine.failure
5867,1,301.5,0.737625368386668,-0.444970311468802,0.512902396684131,-0.172039067030664,0
5868,1,301.5,0.670227852909637,-0.249749425747288,0.532964722858094,-0.140619275773123,0
5869,1,301.5,0.737625368386668,1.07217485756696,-1.21245765427665,-0.109199484515583,0
5870,1,301.5,0.737625368386668,2.99649501682189,-2.13532465827893,-0.0777796932580419,0
5871,1,301.5,0.737625368386668,2.87936248538898,-2.32591675693157,-0.0463599020005012,0
5872,1,301.5,0.737625368386668,-0.38919291554837,0.954273572511308,-0.0149401107429605,0
5873,2,301.5,0.670227852909637,-0.193972029826856,0.262123319509599,0.0164796805145802,0
5874,2,301.5,0.737625368386668,-0.796367905767527,0.352403787292431,0.0636093674008912,0
5875,2,301.5,0.737625368386668,0.676155346531892,-0.620619032144754,0.110739054287202,0
5876,2,301.5,0.670227852909637,0.213202960392302,-0.0287804100128579,0.157868741173513,0
5877,1,301.5,0.737625368386668,-0.62903571800623,1.21508381277282,0.204998428059824,0
5878,1,301.5,0.737625368386668,-0.450548051060846,0.141749362465824,0.236418219317365,0
5879,1,301.4,0.670227852909637,-0.0322175816576013,0.583120538293,0.267838010574906,0
5880,1,301.4,0.670227852909637,0.904842669805666,-1.16230183884174,0.299257801832446,0
5881,1,301.5,0.737625368386668,-0.584413801269884,0.964304735598289,0.330677593089987,0
5882,1,301.4,0.737625368386668,2.30485530740852,-1.73407813479968,0.362097384347528,0
5883,1,301.4,0.737625368386668,-0.38919291554837,-0.309652976448334,0.393517175605068,0
5884,1,301.4,0.737625368386668,1.45703888941795,-1.40304975292929,0.424936966862609,0
5885,2,301.3,0.737625368386668,-0.562102842901711,0.302247971857524,0.45635675812015,0
5886,1,301.3,0.737625368386668,0.60364473183533,-1.18236416501571,0.503486445006461,0
5887,1,301.4,0.737625368386668,-0.249749425747288,0.19190517790073,0.534906236264002,0
5888,3,301.4,0.737625368386668,-0.523058665757408,0.141749362465824,0.566326027521542,0
5889,2,301.5,0.737625368386668,-0.177238811050726,-0.139123203969652,0.644875505665394,0
5890,2,301.4,0.670227852909637,-1.69996171967853,1.58623684699113,0.692005192551705,0
5891,1,301.4,0.670227852909637,0.531134117138768,-0.740992989188529,0.739134879438016,0
5892,1,301.4,0.670227852909637,-1.14218776047421,1.3354577698166,0.770554670695557,0
5893,1,301.4,0.737625368386668,-0.37245969677224,0.452715418162244,0.801974461953097,0
5894,2,301.3,0.670227852909637,-0.718279551478922,1.27527079129471,0.833394253210638,0
5895,1,301.2,0.602830337432605,0.324757752233167,-0.209341345578521,0.880523940096949,0
5896,2,301.2,0.602830337432605,-0.439392571876759,0.673401006075832,0.91194373135449,0
5897,1,301.1,0.535432821955612,-1.4768521359968,1.57620568390415,0.959073418240801,0
5898,2,301,0.468035306478581,-0.121461415130293,0.0213754054220485,0.990493209498341,0
5899,1,301,0.468035306478581,-1.33183090660368,1.72667313020887,1.03762289638465,0
5900,3,300.9,0.400637791001588,0.821176575925017,-1.23251998045061,1.06904268764219,0
5901,2,300.9,0.468035306478581,-0.299949082075678,0.101624710117899,1.14759216578604,0
5902,1,301,0.468035306478581,-0.417081613508586,0.583120538293,1.19472185267236,0
5903,1,300.9,0.400637791001588,0.33033549182521,-0.460120422753054,1.2261416439299,0
5904,1,300.9,0.333240275524556,1.98134641107001,-1.81432743949553,1.25756143518744,0
5905,2,300.8,0.333240275524556,-1.16449871884238,1.90723406577453,1.28898122644498,0
5906,3,300.8,0.333240275524556,0.241091658352518,-0.891460435493249,1.33611091333129,0
5907,1,300.7,0.198445244570532,-0.0322175816576013,-0.440058096579091,1.41466039147514,0
5908,3,300.8,0.265842760047525,-0.668079895150533,0.643307516814888,1.44608018273268,0
5909,2,300.8,0.198445244570532,-0.0712617588019041,-0.369839954970222,1.52462966087653,0
5910,3,300.7,0.131047729093501,-0.974855572712911,2.53919734025435,1.57175934776284,1
5911,2,300.8,0.198445244570532,-0.450548051060846,0.342372624205449,-1.69589894302139,0
5912,2,300.8,0.265842760047525,-1.3987637817082,2.40879222012359,-1.64876925613508,0
5913,2,300.7,0.198445244570532,0.670577606939849,-1.02186555562401,-1.60163956924877,0
5914,3,300.7,0.131047729093501,-0.333415519627937,1.23514613894678,-1.55450988236245,0
5915,1,300.7,0.198445244570532,0.296869054272951,-0.399933444231166,-1.4759604042186,0
5916,2,300.6,0.131047729093501,-0.0377953212496445,-0.129092040882671,-1.44454061296106,0
5917,1,300.6,0.131047729093501,0.0904926893673503,0.19190517790073,-1.39741092607475,0
5918,1,300.6,0.131047729093501,-1.10314358332991,1.26523962820773,-1.36599113481721,0
5919,1,300.6,0.0636502136165075,0.0124043350787448,0.201936340987711,-1.33457134355967,0
5920,1,300.6,0.198445244570532,-0.695968593110749,1.0646163664681,-1.30315155230213,0
5921,1,300.5,0.131047729093501,1.25624026410439,-1.41308091601628,-1.27173176104459,0
5922,1,300.5,0.198445244570532,-1.13103228129012,1.71664196712189,-1.24031196978705,0
5923,1,300.5,0.198445244570532,-0.57883606167784,0.332341461118468,-1.20889217852951,0
5924,2,300.4,0.198445244570532,-0.00990662328942826,-0.500245075100979,-1.17747238727197,0
5925,1,300.3,0.131047729093501,-0.946966874752695,0.884055430902439,-1.13034270038565,0
5926,2,300.2,0.0636502136165075,0.447468023258119,-0.871398109319286,-1.09892290912811,0
5927,1,300.2,0.0636502136165075,-0.550947363717624,1.11477218190301,-1.0517932222418,0
5928,1,300.2,0.0636502136165075,0.614800211019416,-0.951647414015136,-1.02037343098426,0
5929,2,300.2,0.0636502136165075,0.0626039914071341,-0.129092040882671,-0.988953639726722,0
5930,1,300.3,0.131047729093501,-0.378037436364283,0.522933559771113,-0.941823952840411,0
5931,1,300.3,0.198445244570532,-0.311104561259764,1.16492799733792,-0.91040416158287,0
5932,1,300.3,0.265842760047525,-1.13103228129012,1.44580056377339,-0.878984370325329,0
5933,1,300.5,0.333240275524556,-0.13261689431438,-0.339746465709278,-0.847564579067789,0
5934,1,300.5,0.333240275524556,-0.924655916384522,0.743619147684701,-0.816144787810248,0
5935,3,300.6,0.333240275524556,-0.472859009429019,1.12480334498999,-0.784724996552707,0
5936,1,300.5,0.333240275524556,0.598066992243287,-0.550400890535885,-0.706175518408856,0
5937,2,300.5,0.265842760047525,0.0514485122230476,-0.269528324100409,-0.674755727151315,0
5938,2,300.6,0.333240275524556,-0.428237092692673,0.131718199378842,-0.627626040265004,0
5939,1,300.5,0.265842760047525,0.910420409397709,-0.690837173753623,-0.580496353378693,0
5940,1,300.5,0.333240275524556,-0.723857291070965,2.09782616442717,-0.549076562121152,0
5941,2,300.6,0.400637791001588,-0.623457978414186,1.28530195438169,-0.517656770863612,0
5942,1,300.6,0.468035306478581,-0.562102842901711,0.853961941641495,-0.470527083977301,1
5943,1,300.7,0.468035306478581,-0.495169967797192,0.342372624205449,-0.43910729271976,0
5944,1,300.7,0.468035306478581,0.0124043350787448,0.131718199378842,-0.407687501462219,0
5945,2,300.7,0.400637791001588,-0.305526821667721,-0.19931018249154,-0.376267710204678,0
5946,2,300.8,0.535432821955612,-0.690390853518705,0.452715418162244,-0.329138023318367,0
5947,1,300.7,0.535432821955612,-0.238593946563202,0.643307516814888,-0.282008336432056,0
5948,2,300.7,0.535432821955612,-0.411503873916543,0.522933559771113,-0.250588545174516,0
5949,1,300.7,0.535432821955612,3.20287138172749,-2.15538698445289,-0.203458858288205,0
5950,2,300.7,0.535432821955612,-0.182816550642769,0.402559602727337,-0.172039067030664,0
5951,1,300.7,0.535432821955612,0.837909794701147,-1.11214602340684,-0.124909380144353,0
5952,1,300.7,0.602830337432605,0.62037795061146,-1.06199020797193,-0.0934895888868122,0
5953,1,300.7,0.535432821955612,0.135114606103696,-0.620619032144754,-0.0620697976292715,0
5954,2,300.7,0.602830337432605,-0.294371342483634,-0.109029714708709,-0.0306500063717308,0
5955,1,300.8,0.602830337432605,1.07775259715901,-1.43314324219024,0.0164796805145802,0
5956,1,300.7,0.535432821955612,0.637111169387589,-0.841304620058342,0.0478994717721209,0
5957,1,300.7,0.602830337432605,-0.0210621024735148,-0.289590650274371,0.0793192630296616,0
5958,1,300.7,0.602830337432605,0.547867335914897,-0.27955948718739,0.110739054287202,0
5959,1,300.6,0.535432821955612,-0.0322175816576013,-0.149154367056634,0.142158845544743,0
5960,1,300.6,0.535432821955612,-0.896767218424306,1.12480334498999,0.173578636802284,0
5961,1,300.5,0.468035306478581,0.374957408561556,-0.650712521405698,0.204998428059824,0
5962,1,300.3,0.468035306478581,0.00124885589465825,-0.771086478449474,0.236418219317365,0
5963,1,300.5,0.535432821955612,1.05544163879083,-1.37295626366835,0.267838010574906,0
5964,3,300.4,0.468035306478581,0.653844388163719,-0.369839954970222,0.299257801832446,0
5965,3,300.5,0.535432821955612,0.514400898362638,-0.951647414015136,0.377807279976298,0
5966,3,300.5,0.602830337432605,-0.511903186573321,0.653338679901869,0.45635675812015,0
5967,1,300.4,0.535432821955612,-0.796367905767527,0.934211246337345,0.534906236264002,0
5968,1,300.4,0.535432821955612,-0.829834343319787,1.25520846512075,0.566326027521542,0
5969,1,300.4,0.535432821955612,-1.0640994061856,1.60629917316509,0.597745818779083,0
5970,2,300.4,0.535432821955612,-0.266482644523418,-0.409964607318147,0.629165610036624,0
5971,1,300.4,0.535432821955612,-0.104728196354164,-0.239434834839465,0.676295296922935,0
5972,1,300.5,0.535432821955612,-0.166083331866639,-0.700868336840604,0.707715088180475,0
5973,1,300.5,0.535432821955612,-0.523058665757408,0.663369842988851,0.739134879438016,0
5974,1,300.5,0.535432821955612,-1.03063296863334,1.18499032351188,0.770554670695557,0
5975,1,300.5,0.468035306478581,-0.283215863299548,-0.0588738992738022,0.801974461953097,0
5976,3,300.5,0.468035306478581,0.642688908979633,-1.14223951266778,0.833394253210638,0
5977,3,300.5,0.400637791001588,-0.896767218424306,1.15489683425093,0.91194373135449,0
5978,1,300.6,0.468035306478581,1.17815190981579,-0.941616250928155,0.990493209498341,0
5979,1,300.5,0.400637791001588,-0.506325446981278,0.633276353727906,1.02191300075588,0
5980,3,300.6,0.468035306478581,-0.210705248602986,0.532964722858094,1.05333279201342,0
5981,2,300.6,0.468035306478581,0.642688908979633,-0.801179967710417,1.13188227015727,0
5982,2,300.7,0.468035306478581,-1.06967714577765,0.653338679901869,1.17901195704359,0
5983,1,300.7,0.535432821955612,-0.294371342483634,-0.289590650274371,1.2261416439299,0
5984,3,300.8,0.535432821955612,-0.405926134324499,0.522933559771113,1.25756143518744,0
5985,3,300.7,0.535432821955612,-1.07525488536969,1.20505264968584,1.33611091333129,0
5986,1,300.7,0.468035306478581,-1.25374255231507,0.242060993335636,1.41466039147514,0
5987,1,300.6,0.468035306478581,-0.550947363717624,1.25520846512075,1.44608018273268,0
5988,1,300.7,0.535432821955612,0.386112887745643,-0.0488427361868208,1.47749997399022,0
5989,3,300.7,0.535432821955612,-1.35414186497185,1.82698476107868,1.50891976524776,0
5990,1,300.7,0.468035306478581,-0.177238811050726,0.613214027553944,1.58746924339161,0
5991,2,300.7,0.468035306478581,-1.09198810414582,1.16492799733792,1.61888903464916,0
5992,1,300.7,0.468035306478581,-0.684813113926662,0.0414377315960107,1.66601872153547,0
5993,1,300.7,0.400637791001588,-1.3987637817082,0.723556821510739,1.69743851279301,0
5994,2,300.7,0.400637791001588,-0.735012770255052,0.242060993335636,1.72885830405055,0
5995,1,300.6,0.265842760047525,0.386112887745643,-0.0789362254477643,1.77598799093686,0
5996,1,300.6,0.198445244570532,2.12636764046314,-1.7742027871476,1.8074077821944,0
5997,2,300.5,0.131047729093501,-0.85214530168796,0.823868452380551,1.83882757345194,0
5998,2,300.5,0.131047729093501,0.179736522840042,-0.540369727448904,1.88595726033825,0
5999,2,300.4,0.131047729093501,0.414001585705859,-0.309652976448334,1.93308694722456,0
6000,2,300.4,0.131047729093501,0.737510482044368,-0.951647414015136,1.98021663411087,1
6001,3,300.4,0.131047729093501,-0.601147020046013,0.322310298031487,-1.69589894302139,0
6002,2,300.4,0.131047729093501,-0.885611739240219,0.733587984597719,-1.61734946487754,0
6003,1,300.5,0.198445244570532,0.804443357148887,-0.851335783145324,-1.57021977799122,0
6004,1,300.4,0.131047729093501,-0.0545285400257743,-0.379871118057203,-1.53879998673368,0
6005,1,300.5,0.265842760047525,1.23950704532826,-1.35289393749439,-1.50738019547614,0
6006,1,300.6,0.333240275524556,0.174158783247999,-0.169216693230596,-1.4759604042186,0
6007,2,300.6,0.333240275524556,3.44271418418535,-2.2055427998878,-1.44454061296106,0
6008,2,300.7,0.400637791001588,-1.05852166659356,1.45583172686037,-1.39741092607475,0
6009,1,300.7,0.468035306478581,-0.601147020046013,-0.0689050623607836,-1.35028123918844,0
6010,1,300.6,0.400637791001588,2.18772277597561,-1.80429627640855,-1.3188614479309,0
6011,3,300.7,0.468035306478581,-0.617880238822143,0.342372624205449,-1.28744165667336,0
6012,1,300.8,0.535432821955612,0.14069234569574,-0.379871118057203,-1.20889217852951,0
6013,3,300.8,0.602830337432605,-0.634613457598273,0.402559602727337,-1.17747238727197,0
6014,1,300.7,0.535432821955612,0.324757752233167,-0.951647414015136,-1.09892290912811,0
6015,3,300.8,0.535432821955612,0.441890283666076,-0.720930663014567,-1.06750311787057,0
6016,2,300.8,0.535432821955612,-0.104728196354164,-0.19931018249154,-0.988953639726722,0
6017,1,300.7,0.468035306478581,-0.634613457598273,0.532964722858094,-0.941823952840411,0
6018,1,300.8,0.602830337432605,-0.785212426583441,-0.179247856317577,-0.91040416158287,0
6019,2,300.8,0.602830337432605,0.101648168551437,-0.841304620058342,-0.878984370325329,0
6020,1,300.7,0.535432821955612,-0.110305935946207,0.392528439640356,-0.831854683439018,0
6021,1,300.7,0.535432821955612,0.447468023258119,-0.51027623818796,-0.800434892181478,0
6022,1,300.7,0.535432821955612,1.53512724370655,-1.86448325493043,-0.769015100923937,0
6023,1,300.7,0.602830337432605,-0.0991504567621203,-0.0588738992738022,-0.737595309666396,0
6024,2,300.7,0.602830337432605,-0.946966874752695,1.12480334498999,-0.706175518408856,0
6025,1,300.7,0.602830337432605,-1.01947748944926,2.53919734025435,-0.659045831522545,1
6026,1,300.7,0.670227852909637,-1.13103228129012,1.3354577698166,-0.627626040265004,0
6027,1,300.7,0.670227852909637,-0.757323728623225,0.833899615467532,-0.596206249007463,0
6028,2,300.7,0.670227852909637,-0.701546332702792,0.432653091988281,-0.564786457749923,0
6029,1,300.6,0.602830337432605,-0.37245969677224,0.763681473858664,-0.517656770863612,0
6030,2,300.7,0.535432821955612,-0.484014488613105,0.793774963119607,-0.486236979606071,0
6031,1,300.6,0.468035306478581,-0.790790166175484,1.37558242216452,-0.43910729271976,0
6032,1,300.6,0.468035306478581,-0.467281269836975,0.0615000577699735,-0.407687501462219,0
6033,1,300.7,0.535432821955612,1.20046286818396,-1.23251998045061,-0.376267710204678,0
6034,1,300.6,0.602830337432605,-0.378037436364283,-0.209341345578521,-0.344847918947138,0
6035,2,300.6,0.535432821955612,-0.83541208291183,0.81383728929357,-0.313428127689597,0
6036,2,300.6,0.602830337432605,0.910420409397709,-0.971709740189099,-0.266298440803286,0
6037,2,300.6,0.670227852909637,-0.768479207807311,1.46586288994735,-0.219168753916975,0
6038,1,300.7,0.737625368386668,-0.62903571800623,0.623245190640926,-0.172039067030664,0
6039,1,300.7,0.670227852909637,-0.238593946563202,-0.169216693230596,-0.140619275773123,0
6040,1,300.6,0.602830337432605,-0.589991540861927,0.262123319509599,-0.109199484515583,0
6041,2,300.7,0.737625368386668,-0.562102842901711,0.663369842988851,-0.0777796932580419,0
6042,2,300.7,0.670227852909637,-0.673657634742576,0.934211246337345,-0.0306500063717308,0
6043,2,300.8,0.670227852909637,0.229936179168432,-0.339746465709278,0.0164796805145802,0
6044,2,300.7,0.602830337432605,-0.394770655140413,0.181874014813749,0.0636093674008912,0
6045,2,300.8,0.602830337432605,-0.0935727171700771,0.171842851726768,0.110739054287202,0
6046,1,300.8,0.602830337432605,-1.2704757710912,1.58623684699113,0.157868741173513,0
6047,1,300.9,0.670227852909637,-1.24258707313099,1.6564549886,0.189288532431054,0
6048,3,300.9,0.670227852909637,1.75265908779624,-1.64379766701685,0.220708323688595,0
6049,2,300.9,0.670227852909637,0.0960704289593936,-0.11906087779569,0.299257801832446,0
6050,2,300.9,0.670227852909637,0.157425564471869,-0.570463216709848,0.346387488718757,0
6051,2,300.9,0.737625368386668,0.040293033038961,-0.229403671752484,0.393517175605068,0
6052,1,300.9,0.670227852909637,-0.874456260056133,1.12480334498999,0.44064686249138,0
6053,1,300.9,0.670227852909637,2.58932002660273,-1.98485721197421,0.47206665374892,0
6054,1,300.8,0.602830337432605,1.1669964306317,-1.01183439253702,0.503486445006461,0
6055,3,300.7,0.535432821955612,-0.11588367553825,0.0113442423350671,0.534906236264002,0
6056,1,300.7,0.535432821955612,-0.35572647799611,0.201936340987711,0.613455714407853,0
6057,1,300.8,0.535432821955612,0.531134117138768,-1.08205253414589,0.644875505665394,0
6058,1,300.8,0.535432821955612,0.837909794701147,-0.710899499927586,0.676295296922935,0
6059,2,300.9,0.602830337432605,0.542289596322854,-0.470151585840035,0.707715088180475,0
6060,1,300.9,0.670227852909637,3.88335561195676,-2.42622838780139,0.754844775066786,0
6061,1,301,0.737625368386668,0.425157064889946,-0.440058096579091,0.786264566324327,0
6062,3,301.1,0.737625368386668,0.441890283666076,-1.05195904488495,0.817684357581868,0
6063,2,301.1,0.805022883863661,-0.735012770255052,1.30536428055565,0.896233835725719,0
6064,1,301.1,0.737625368386668,-0.495169967797192,0.332341461118468,0.94336352261203,0
6065,1,301.1,0.737625368386668,1.9534577131098,-1.62373534084288,0.974783313869571,0
6066,1,301,0.602830337432605,0.163003304063913,-0.179247856317577,1.00620310512711,0
6067,1,301,0.670227852909637,1.47934984778612,-1.42311207910326,1.03762289638465,0
6068,1,301,0.670227852909637,0.241091658352518,-0.249465997926446,1.06904268764219,0
6069,2,301,0.602830337432605,2.83474056865263,-2.21557396297478,1.10046247889973,0
6070,1,300.9,0.602830337432605,0.34706871060134,-0.600556705970791,1.14759216578604,0
6071,1,300.9,0.602830337432605,0.425157064889946,-0.801179967710417,1.17901195704359,0
6072,2,300.9,0.535432821955612,-0.484014488613105,0.362434950379412,1.21043174830113,0
6073,2,300.9,0.535432821955612,0.871376232253406,-0.98174090327608,1.25756143518744,0
6074,2,300.9,0.535432821955612,1.40126149349752,-1.38298742675533,1.30469112207375,0
6075,2,301,0.535432821955612,-0.0322175816576013,-0.0689050623607836,1.35182080896006,0
6076,1,301,0.602830337432605,1.52954950411451,-1.15227067575476,1.39895049584637,0
6077,1,301,0.602830337432605,-0.260904904931375,-0.329715302622297,1.43037028710391,0
6078,1,300.9,0.468035306478581,-0.333415519627937,0.332341461118468,1.46179007836145,0
6079,1,300.8,0.468035306478581,-1.11429906251399,1.91726522886151,1.49320986961899,1
6080,2,300.8,0.468035306478581,-0.935811395568609,0.472777744336206,1.52462966087653,0
6081,1,300.9,0.468035306478581,-0.394770655140413,-0.379871118057203,1.57175934776284,0
6082,1,300.9,0.468035306478581,-0.121461415130293,0.171842851726768,1.60317913902039,0
6083,1,300.9,0.468035306478581,-1.04178844781743,0.643307516814888,1.63459893027793,0
6084,1,300.9,0.468035306478581,-0.83541208291183,1.00442938794621,1.66601872153547,0
6085,2,300.8,0.400637791001588,-0.188394290234812,-0.379871118057203,-1.69589894302139,0
6086,1,300.9,0.400637791001588,-0.00432888369738501,-0.329715302622297,-1.64876925613508,0
6087,1,300.9,0.535432821955612,-0.316682300851807,-0.299621813361353,-1.61734946487754,0
6088,2,300.9,0.535432821955612,0.335913231417254,-0.700868336840604,-1.58592967361999,0
6089,1,300.9,0.535432821955612,-0.350148738404067,-0.0989985516217272,-1.53879998673368,0
6090,1,300.9,0.468035306478581,-0.166083331866639,-0.249465997926446,-1.50738019547614,0
6091,1,300.9,0.535432821955612,0.943886846949968,-1.09208369723287,-1.4759604042186,0
6092,1,300.9,0.468035306478581,-0.707124072294835,1.75676661946981,-1.44454061296106,0
6093,1,300.9,0.468035306478581,0.664999867347806,-1.15227067575476,-1.41312082170352,0
6094,1,301,0.535432821955612,-0.913500437200436,1.72667313020887,-1.38170103044598,0
6095,2,300.9,0.535432821955612,-0.762901468215268,0.81383728929357,-1.35028123918844,0
6096,2,300.9,0.468035306478581,-0.484014488613105,0.733587984597719,-1.30315155230213,0
6097,2,300.8,0.468035306478581,-0.311104561259764,0.0815623839439357,-1.25602186541582,0
6098,3,300.9,0.535432821955612,-0.344570998812024,-0.159185530143615,-1.20889217852951,0
6099,2,300.8,0.468035306478581,2.14867859883131,-1.76417162406062,-1.13034270038565,0
6100,3,300.9,0.468035306478581,0.391690627337686,-1.1322083495808,-1.08321301349934,0
6101,2,300.8,0.468035306478581,1.93672449433367,-1.89457674419138,-1.00466353535549,0
6102,1,300.7,0.400637791001588,0.430734804481989,-1.04192788179797,-0.957533848469181,0
6103,1,300.7,0.468035306478581,-0.539791884533538,0.322310298031487,-0.92611405721164,0
6104,1,300.8,0.535432821955612,-0.735012770255052,0.512902396684131,-0.8946942659541,0
6105,2,300.8,0.535432821955612,-0.433814832284716,0.131718199378842,-0.863274474696559,0
6106,2,300.8,0.602830337432605,-0.0935727171700771,0.623245190640926,-0.816144787810248,0
6107,1,300.9,0.670227852909637,-0.59556928045397,0.81383728929357,-0.769015100923937,0
6108,1,300.9,0.670227852909637,-0.562102842901711,0.904117757076401,-0.737595309666396,0
6109,2,300.8,0.602830337432605,0.776554659188671,-1.19239532810269,-0.706175518408856,0
6110,2,300.8,0.602830337432605,-0.138194633906423,-0.129092040882671,-0.659045831522545,0
6111,1,300.7,0.535432821955612,-0.026639842065558,0.131718199378842,-0.611916144636234,0
6112,2,300.7,0.535432821955612,-0.294371342483634,0.121687036291861,-0.580496353378693,0
6113,1,300.7,0.535432821955612,2.15425633842335,-1.80429627640855,-0.533366666492382,0
6114,2,300.7,0.535432821955612,1.03313068042266,-1.00180322945004,-0.501946875234841,0
6115,2,300.8,0.535432821955612,0.0570262518150908,-0.450089259666072,-0.45481718834853,0
6116,1,300.8,0.602830337432605,-0.456125790652889,0.773712636945645,-0.407687501462219,0
6117,1,300.8,0.602830337432605,-0.478436749021062,0.392528439640356,-0.376267710204678,0
6118,1,300.8,0.670227852909637,0.218780699984345,0.442684255075262,-0.344847918947138,0
6119,2,300.9,0.737625368386668,-1.1923874168026,2.14798197986208,-0.313428127689597,0
6120,1,300.9,0.737625368386668,-0.378037436364283,-0.0689050623607836,-0.266298440803286,0
6121,2,300.9,0.805022883863661,-0.37245969677224,0.00131307924808568,-0.234878649545745,0
6122,1,300.9,0.737625368386668,-0.456125790652889,-0.259497161013428,-0.187748962659434,0
6123,1,301,0.670227852909637,-0.762901468215268,1.53608103155622,-0.156329171401894,0
6124,1,300.9,0.602830337432605,-0.344570998812024,0.151780525552805,-0.124909380144353,0
6125,2,300.9,0.602830337432605,1.04986389919879,-0.991772066363061,-0.0934895888868122,0
6126,1,300.9,0.602830337432605,2.54469810986638,-1.98485721197421,-0.0463599020005012,0
6127,1,300.9,0.602830337432605,-0.941389135160652,1.25520846512075,-0.0149401107429605,0
6128,1,300.9,0.602830337432605,-1.73342815723079,2.64954013421115,0.0164796805145802,0
6129,1,300.9,0.670227852909637,-0.221860727787072,-0.19931018249154,0.0478994717721209,0
6130,2,301,0.670227852909637,-0.171661071458683,0.693463332249794,0.0793192630296616,0
6131,1,301,0.602830337432605,-0.366881957180197,0.4226219289013,0.126448949915973,0
6132,3,301,0.670227852909637,0.564600554691027,-0.239434834839465,0.157868741173513,0
6133,1,301.1,0.737625368386668,-0.6123024992301,0.252092156422618,0.236418219317365,0
6134,1,301.1,0.737625368386668,-0.383615175956326,0.0915935470309171,0.267838010574906,0
6135,1,301,0.670227852909637,0.235513918760475,-0.299621813361353,0.299257801832446,0
6136,1,301,0.602830337432605,1.12237451389535,-1.11214602340684,0.330677593089987,0
6137,3,300.9,0.535432821955612,-0.829834343319787,0.0615000577699735,0.362097384347528,0
6138,2,300.9,0.535432821955612,2.50565393272208,-2.03501302740912,0.44064686249138,0
6139,2,300.8,0.468035306478581,-0.484014488613105,0.302247971857524,0.487776549377691,0
6140,1,300.8,0.468035306478581,0.263402616720691,-0.660743684492679,0.534906236264002,0
6141,1,300.8,0.468035306478581,0.280135835496821,-0.570463216709848,0.566326027521542,0
6142,1,300.8,0.535432821955612,-0.294371342483634,0.573089375206019,0.597745818779083,0
6143,1,300.9,0.602830337432605,1.206040607776,-1.21245765427665,0.629165610036624,0
6144,2,301,0.602830337432605,0.202047481208215,-0.540369727448904,0.660585401294164,0
6145,2,301.1,0.737625368386668,0.425157064889946,-0.229403671752484,0.707715088180475,0
6146,2,301.1,0.737625368386668,-0.573258322085797,0.181874014813749,0.754844775066786,0
6147,2,301.1,0.737625368386668,-0.383615175956326,0.0615000577699735,0.801974461953097,0
6148,2,301.1,0.737625368386668,3.06900563151845,-2.02498186432213,0.849104148839408,0
6149,1,301.1,0.805022883863661,0.14069234569574,-0.299621813361353,0.896233835725719,0
6150,2,301,0.737625368386668,-0.662502155558489,0.743619147684701,0.92765362698326,0
6151,1,301.1,0.737625368386668,0.960620065726098,-1.09208369723287,0.974783313869571,0
6152,1,301.1,0.805022883863661,0.0904926893673503,-0.470151585840035,1.00620310512711,0
6153,2,301.1,0.737625368386668,0.296869054272951,-0.430026933492109,1.03762289638465,0
6154,1,301,0.737625368386668,-1.68880624049445,2.44891687247152,1.08475258327096,1
6155,2,301,0.602830337432605,1.26181800369643,-1.58361068849496,1.1161723745285,0
6156,1,301,0.670227852909637,0.531134117138768,-0.881429272406268,1.16330206141482,0
6157,1,301.1,0.737625368386668,-0.171661071458683,0.151780525552805,1.19472185267236,0
6158,1,301.1,0.805022883863661,1.31201766002482,-1.04192788179797,1.2261416439299,0
6159,1,301.1,0.670227852909637,0.770976919596628,-1.09208369723287,1.25756143518744,0
6160,1,301,0.670227852909637,-0.779634686991398,1.80692243490472,1.28898122644498,1
6161,1,301,0.602830337432605,0.174158783247999,-0.600556705970791,1.32040101770252,0
6162,1,301,0.602830337432605,-0.333415519627937,0.432653091988281,1.35182080896006,0
6163,1,301,0.535432821955612,0.10722590814348,-0.51027623818796,1.3832406002176,0
6164,1,300.8,0.468035306478581,-1.00832201026517,0.81383728929357,1.41466039147514,0
6165,3,300.9,0.468035306478581,0.653844388163719,-0.931585087841174,1.44608018273268,0
6166,1,300.9,0.468035306478581,-0.0879949775780339,-0.419995770405129,1.52462966087653,0
6167,3,300.9,0.468035306478581,-0.757323728623225,0.0615000577699735,1.55604945213407,0
6168,2,300.9,0.468035306478581,-0.986011051896998,1.16492799733792,1.63459893027793,0
6169,2,300.7,0.400637791001588,1.334328618393,-1.2927069589725,1.68172861716424,0
6170,1,300.7,0.333240275524556,-0.506325446981278,-0.179247856317577,1.72885830405055,0
6171,3,300.8,0.333240275524556,0.112803647735523,0.0113442423350671,1.76027809530809,0
6172,1,300.8,0.400637791001588,-0.684813113926662,0.221998667161674,1.83882757345194,0
6173,1,300.8,0.400637791001588,0.213202960392302,-0.209341345578521,1.87024736470948,1
6174,1,300.8,0.468035306478581,0.525556377546724,-1.22248881736363,-1.69589894302139,0
6175,1,300.9,0.468035306478581,0.190892002024129,-0.881429272406268,-1.66447915176385,0
6176,1,300.9,0.535432821955612,-0.121461415130293,0.432653091988281,-1.63305936050631,0
6177,1,301,0.602830337432605,-0.13261689431438,-0.269528324100409,-1.60163956924877,0
6178,1,301,0.535432821955612,-0.0656840192098608,0.532964722858094,-1.57021977799122,0
